id,post_node_id,post_skel_id,post_x,post_y,post_z,pre_node_id,pre_skel_id,pre_x,pre_y,pre_z
12060,7859319,2434628,387551,136894,190040,7859304,23829,387584,136697,190160
12061,8283250,2645394,349123,168438,161080,8283241,23829,348827,168310,161080
12062,8324579,2662977,345766,161962,154160,8324557,23829,345994,162066,154200
12063,52713804,13172847,344087,167955,179880,4515568,23829,344365,168116,179880
12064,7224370,2126858,331298,156854,167280,7224363,23829,331675,156699,167200
12069,32239259,9683532,369388,144275,195880,28987268,23829,369344,144080,195840
12071,8267861,2635886,370971,109829,164360,8267821,23829,371077,110061,164400
12073,7225037,2127897,337420,160655,184960,7225027,23829,337184,160364,184840
12075,8282060,2644338,346567,168402,165320,8281933,23829,346477,168540,165440
12077,4513685,1092067,387456,124555,180920,4513683,23829,387389,124370,180920
12078,7748386,2370478,351970,159643,190960,7748374,23829,351923,159847,190880
12079,8267782,2635810,371143,111734,164480,8267779,23829,371087,111598,164480
12080,4513717,1092194,385194,121834,179560,4513716,23829,385414,121785,179560
12081,8281224,2664521,347108,168754,166120,8281205,23829,346872,168825,166080
12082,7834031,2423115,368652,150244,184640,7834018,23829,368744,150216,184640
12083,7793573,2396436,381631,119235,174320,7793540,23829,381522,119077,174240
12084,30673007,2633111,393945,128589,181280,4513568,23829,393818,128621,181440
12085,4526217,1097683,332919,157063,186080,4526215,23829,333043,157214,186080
12086,7854449,2429071,360578,155447,192840,7854447,23829,360542,155239,192840
12089,7796770,2400347,344128,164182,183400,4515503,23829,343937,164202,183320
12091,7739248,2363087,363070,152316,185400,7736823,23829,362946,152194,185400
12092,8267709,2635707,371751,109639,164600,8267707,23829,371871,109715,164600
12093,8271722,2638580,343068,165296,178320,8271702,23829,343205,165270,178240
12095,7224776,2127466,333678,161097,176960,7224765,23829,333511,160843,177040
12096,4513622,1091833,394421,128176,182240,4513619,23829,394661,128171,182320
12097,7828373,2418796,381868,146465,189080,7828329,23829,381773,146659,189040
12098,8325085,1911124,350374,169237,160800,8325071,23829,350268,169199,160920
12100,7739241,2659704,363426,152341,185440,7736823,23829,362946,152194,185400
12101,7860951,2435616,379375,145384,193440,7860916,23829,379224,145335,193560
12102,7828364,2418786,381676,146493,189080,7828329,23829,381773,146659,189040
12104,7226062,2128661,338222,160572,185840,4527001,23829,337518,160652,185680
12106,8284483,2646051,337999,163222,166680,8284472,23829,337851,163250,166680
12107,7859177,2434421,384427,137282,191000,7859158,23829,384094,137456,190920
12109,7814768,2410589,382398,142265,188200,7814753,23829,382350,142485,188200
12110,8267795,2635830,371119,111773,164560,8267779,23829,371087,111598,164480
12111,7746072,2368183,331664,157108,167320,4527729,23829,331663,157153,167400
12114,7809141,2406670,369274,140080,194240,4513981,23829,369380,140269,194440
12116,4515498,1094972,345572,168062,185800,4515492,23829,345466,167823,185720
12117,7226760,2130243,369195,148297,192440,7226757,23829,369338,148463,192360
12119,8283910,2645772,340986,165579,172640,8283907,23829,340994,165711,172640
12120,7828746,2419075,382257,146624,188600,7828722,23829,382437,146536,188600
12123,7855667,1710886,346383,162515,189840,7855657,23829,346547,162535,189840
12124,7227153,2131323,387537,134975,188760,7227152,23829,387753,134863,188760
12127,4526330,1097765,341113,158826,191760,4526327,23829,340963,158926,191760
12131,8276549,2641207,342660,166597,174680,8276476,23829,342779,166385,174760
12132,7790847,2394035,370325,114438,164960,7790835,23829,370342,114398,164840
12136,8322154,2659205,344927,169593,168040,8322140,23829,344870,169472,168160
12137,52715059,13174233,331644,157824,170280,8388386,23829,331789,157772,170360
12139,4513808,1092520,366597,127442,193240,4513805,23829,366539,127542,193200
12140,52713966,13173157,345092,163349,189600,4525105,23829,345222,163316,189760
12142,8323893,2662206,344647,161309,155320,8323891,23829,344803,161433,155320
12143,8263619,2633644,367011,126940,192520,4513785,23829,367179,127167,192480
12145,7224969,2127739,336745,160729,184880,4527080,23829,336516,160454,184600
12146,8325443,2664096,349729,167848,159920,8325421,23829,349815,168096,160000
12147,7836238,2424618,382833,137423,190200,7227005,23829,382833,137661,190200
12148,7833280,2422608,373897,150166,188560,7833176,23829,373616,149692,188800
12149,7856543,343928,384504,138371,189680,7856515,23829,384324,138440,189760
12150,8277538,2641801,343212,166163,173560,8277494,23829,343296,165971,173640
12151,8326153,2664923,344479,160755,154440,8326141,23829,344177,160722,154400
12154,4514206,1093945,371031,114908,164880,4514205,23829,371099,114754,164880
12158,8792085,2796232,331756,157556,170360,8388386,23829,331789,157772,170360
12159,8323858,2662157,344207,160974,155280,8323856,23829,344011,161111,155280
12160,4513714,1092183,386036,121891,179600,4513711,23829,385973,122032,179680
12161,7814929,2410851,379949,140442,190120,4632892,23829,379820,140528,190240
12164,7860923,2435596,379420,145479,193560,7860916,23829,379224,145335,193560
12165,8323596,2661640,345315,161982,154920,8323581,23829,345123,161872,154960
12167,7854397,2659704,358288,156821,193000,7854389,23829,358114,156902,192920
12168,8322143,2659150,344770,169368,168160,8322140,23829,344870,169472,168160
12170,8285462,2646658,338460,162661,165440,8285402,23829,338336,162756,165280
12172,7798579,1097285,341488,160177,190760,4525688,23829,341324,160058,190880
12176,7818625,2414607,351791,163958,191120,7818590,23829,351875,164042,191120
12177,14300018,1091983,365661,149816,183640,12856704,23829,365657,149749,183560
12181,8286039,2647209,337676,162465,164120,8285995,23829,337813,162560,164360
12182,8279225,2642347,343166,166046,170440,8279217,23829,343062,165910,170440
12184,8322701,2660202,348025,172371,167160,8322696,23829,348537,172388,167160
12187,7225139,2128122,336769,161013,185160,7225118,23829,336740,160817,185200
12189,4514198,1093918,371230,114619,165400,4514194,23829,371125,114484,165400
12191,7783436,2388760,384948,122074,179000,7783429,23829,384690,121889,178960
12192,8282590,2644780,346166,168679,164760,8282589,23829,346310,168675,164760
12196,4513985,1093173,369269,140178,194440,4513981,23829,369380,140269,194440
12197,7787535,2391009,370161,151268,184720,7787501,23829,370019,151209,184600
12198,7834891,2423733,377764,141763,192040,7834870,23829,377876,141777,192120
12199,4526377,1097803,340913,158725,191960,4526372,23829,340902,158507,191960
12200,7820519,2415998,346102,166868,184160,7820467,23829,346153,166786,184240
12204,4515591,1095310,344358,167271,178760,4515588,23829,344413,167444,178800
12205,4513839,1092636,384143,148118,189240,4513835,23829,383991,147949,189240
12207,7830735,2420468,367842,143125,197360,7830721,23829,367638,143245,197320
12210,8322584,2659992,347729,171650,168000,8322579,23829,347617,171827,168000
12211,7794294,2396844,382359,118621,174360,7794291,23829,382423,118805,174360
12212,3339446,742989,388676,135640,188920,3339439,23829,388634,135446,188920
12213,8277377,2641638,342518,166100,173960,8277361,23829,342481,165932,173880
12214,7826673,2418044,382565,146868,189600,7826649,23829,382482,147153,189520
12216,7817384,2413523,379875,130463,187920,7817324,23829,380046,130335,188000
12217,7226675,2129918,349769,162056,190640,7226668,23829,349630,161744,190520
12219,7787170,2390702,369745,150045,184240,7787159,23829,369572,149854,184200
12221,7854843,2429776,373302,145510,191000,7854839,23829,373246,145416,190920
12222,8282359,2644636,347583,169956,165280,8282323,23829,347785,169743,165200
12223,7226290,2128973,338395,160970,187240,7226284,23829,338683,161026,187120
12224,8286217,2647421,338330,163648,163880,8286187,23829,338234,163554,163960
12225,8268368,2636410,370811,111285,165320,8268357,23829,370781,111346,165240
12229,7809482,2407093,371189,140289,192840,4513948,23829,371054,140303,192760
12230,18282355,1870230,348473,169769,163800,8291650,23829,348301,169867,163960
12231,4515491,1094946,345340,167175,185560,4515486,23829,345385,167265,185480
12234,8273315,2639663,342385,164454,175880,8273310,23829,342649,164530,175880
12235,7796466,2399826,344214,166528,181600,7796460,23829,343998,166668,181600
12236,7824938,2417277,343854,165665,183920,4515461,23829,343982,165713,183880
12238,8324377,2662768,345304,161772,154200,8324370,23829,345104,161524,154200
12240,7859391,2434797,388458,136311,189840,7859366,23829,388546,136367,189720
12242,7783330,2388649,384049,120550,178440,7783287,23829,383795,120610,178280
12244,8324826,2663324,349128,168657,161160,8324804,23829,349245,168654,161040
12245,8322740,2660327,349789,172690,166800,8322724,23829,349429,172624,166840
12247,7751810,2372252,366568,127470,193520,4513805,23829,366539,127542,193200
12248,7227379,2131953,361921,135165,198440,4513809,23829,361657,135647,198320
12249,7230649,2135100,385090,121974,177960,7230616,23829,384754,121738,177960
12250,7226228,2128891,339069,160960,186680,4526641,23829,338636,161345,186720
12251,7185545,2107181,384873,120920,177600,7185542,23829,384707,120968,177600
12252,12395885,11524314,348471,169963,163880,8291650,23829,348301,169867,163960
12253,7784856,2390149,387676,124378,181280,7784848,23829,387555,124508,181320
12254,7820210,2415764,345090,167516,184560,4515467,23829,345174,167325,184640
12255,7747260,2369455,335455,160199,184680,4527107,23829,335526,159918,184400
12256,7225306,2128372,366323,151187,183560,7225302,23829,366517,151017,183560
12257,7783559,2388924,387148,122907,179400,7783548,23829,386932,122967,179400
12258,8286461,2647699,337722,162569,163360,8286425,23829,337689,162785,163240
12259,7787275,1705052,369850,151164,184320,7787263,23829,369524,151157,184280
12261,8281014,2643717,345571,167378,166360,8280995,23829,345755,167304,166400
12264,8269721,2636988,345145,161572,183240,8269680,23829,345041,161473,183320
12266,8282830,2664526,347712,169821,164440,8282827,23829,347899,169653,164440
12267,8270477,2637645,342145,164446,179240,8270471,23829,342073,164110,179240
12268,7795250,2398427,344546,168227,177600,7795242,23829,344829,168239,177600
12270,7790688,2393822,372154,110626,164920,7790627,23829,372339,110259,165080
12271,4526485,1097941,341432,156168,193480,4526482,23829,341255,156340,193480
12273,8281045,2643744,345803,167676,166480,8280995,23829,345755,167304,166400
12274,7791008,2394173,370635,113361,165200,7790942,23829,370625,113214,165080
12275,8277534,2641791,343412,166039,173560,8277494,23829,343296,165971,173640
12277,8288393,2648906,343172,162749,163800,8288387,23829,343394,162718,163760
12278,8291311,2650289,348279,169740,165680,8291306,23829,348291,169600,165680
12279,7870839,2442414,345860,167013,183960,5466935,23829,345746,166874,183960
12281,8285153,2646493,337873,163129,165640,8285118,23829,337831,163261,165680
12282,7796244,2399416,343799,166612,180800,4515551,23829,343062,166718,180520
12283,8322129,2664521,345424,169625,168200,8322125,23829,345382,169352,168160
12285,7792666,1878029,378742,116420,169880,4514091,23829,378637,116417,169760
12286,7832749,2422308,355348,145337,200480,7227297,23829,354834,145265,200600
12287,4513697,1092111,387026,124022,180200,4513693,23829,387028,123871,180200
12288,8286329,2647524,338411,163188,163440,8286317,23829,338327,163008,163440
12289,4513935,1092999,372757,141426,192160,4513932,23829,372607,141323,192160
12290,8265885,2633111,376790,142592,190840,8265874,23829,376624,142786,190960
12291,7787928,2391537,372849,149715,188040,7787906,23829,372546,149396,187800
12294,8282642,2644864,346394,169071,164680,8282625,23829,346444,168950,164560
12295,52709894,13169086,342144,155198,194040,13835221,23829,342154,155046,194080
12297,7830595,2420331,366314,144331,197880,7830570,23829,366154,144465,197800
12300,7836002,2424400,378721,116760,168880,7835999,23829,378921,116756,168880
12301,7787208,2390733,368574,151004,184320,6551884,23829,368797,150866,184360
12302,7226206,2128866,337545,160964,186640,7226195,23829,337768,161180,186560
12304,4513881,1092799,384898,135587,190280,4513877,23829,384904,135822,190200
12305,7836010,2424416,378678,116753,168960,7835999,23829,378921,116756,168880
12306,7854325,2428834,361337,154689,193080,7854321,23829,361161,154745,193080
12307,7856558,2432220,383624,138080,189760,7856551,23829,383856,137986,189800
12309,8291593,2650501,348225,169041,164200,8291583,23829,348139,169126,164120
12310,7860361,2435161,378358,141243,192400,7860345,23829,378407,141362,192480
12311,7797090,2400801,346055,162467,184160,7797075,23829,345843,162587,184160
12312,4513743,1092297,384118,120533,178880,4513734,23829,384114,120605,178800
12314,7856630,2432283,386534,136687,189440,7856609,23829,386493,136837,189520
12316,7787923,2391517,372716,149543,187960,7787906,23829,372546,149396,187800
12319,8282158,2644442,347576,168160,165240,8282148,23829,347456,168316,165240
12320,7226799,2130430,372071,146764,190760,4514281,23829,371838,147354,191320
12321,4515527,1095078,343894,165403,182560,4515524,23829,343966,165563,182560
12322,8263922,2633821,387912,124814,181360,8263921,23829,388168,124914,181360
12323,4515425,1094696,344524,162489,183960,4515421,23829,344648,162617,184000
12325,4513993,1093204,369000,140239,194680,4513987,23829,368792,140268,194720
12326,4513733,1092256,385312,121185,179240,4513727,23829,385345,121269,179200
12327,7783946,2389310,386614,123133,179760,7783548,23829,386932,122967,179400
12329,8283204,2645359,348662,168229,161200,8283146,23829,348681,167903,161360
12330,41416548,11545803,375567,149224,187720,12229840,23829,375427,149579,187760
12331,8285550,2646719,338552,163518,165240,8285546,23829,338380,163438,165240
12332,8279221,2642337,342878,166006,170440,8279217,23829,343062,165910,170440
12335,8323868,2662182,343784,161215,155240,8323856,23829,344011,161111,155280
12336,7797207,2400930,344461,164846,184320,4515415,23829,344529,164778,184440
12337,3339212,742737,387001,134743,188680,3339193,23829,386995,134564,188720
12340,7224220,2126568,332258,156258,166040,7224218,23829,332286,156468,166040
12341,7867907,2440508,348516,155308,196680,7867892,23829,348660,155174,196600
12342,8323208,2661185,347979,169321,163480,8323196,23829,348147,169274,163640
12347,7854296,2428759,349977,160626,190520,7226659,23829,350160,160513,190640
12348,7859294,2434536,388155,136378,190200,7859283,23829,388020,136437,190160
12349,7861355,2435916,383948,136675,190640,7861348,23829,384170,136636,190600
12350,7814742,2410528,381478,142925,188360,7814694,23829,381366,142581,188200
12353,7226285,2128952,338471,161034,187120,7226284,23829,338683,161026,187120
12354,7226429,2129407,341430,160840,189360,4526604,23829,341315,160732,189520
12357,6609467,1803748,346561,169477,164600,6609457,23829,346851,169475,164480
12358,7856439,2431995,384492,136863,189280,7856420,23829,384683,136959,189360
